Timestamp;MoveID;SelectedColor;Score;FreeSlots;UnblockValue;TargetBus;Status
15:28:16;1;RGBA(0.055, 0.218, 0.753, 0.000);26000,00;5;6000,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
15:28:17;2;RGBA(0.055, 0.218, 0.753, 0.000);26000,00;5;6000,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
15:28:17;3;RGBA(0.055, 0.218, 0.753, 0.000);26000,00;5;6000,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
15:28:18;4;RGBA(0.753, 0.055, 0.736, 0.000);26000,00;5;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:28:18;5;RGBA(0.753, 0.055, 0.736, 0.000);26000,00;5;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:28:18;6;RGBA(0.753, 0.055, 0.736, 0.000);26000,00;5;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:28:20;7;RGBA(0.755, 0.055, 0.055, 0.000);26000,00;5;18000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
15:28:20;8;RGBA(0.755, 0.055, 0.055, 0.000);26000,00;5;18000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
15:28:20;9;RGBA(0.755, 0.055, 0.055, 0.000);26000,00;5;0,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
15:28:21;10;RGBA(0.055, 0.218, 0.753, 0.000);26000,00;5;18000,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
15:28:22;11;RGBA(0.055, 0.218, 0.753, 0.000);26000,00;5;18000,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
15:28:22;12;RGBA(0.055, 0.218, 0.753, 0.000);26000,00;5;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
15:28:23;13;RGBA(0.753, 0.055, 0.736, 0.000);26000,00;5;6000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:28:24;14;RGBA(0.085, 0.753, 0.055, 0.000);24525,00;5;18000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:28:24;15;RGBA(0.753, 0.055, 0.736, 0.000);26000,00;4;6000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:28:24;16;RGBA(0.753, 0.055, 0.736, 0.000);26000,00;4;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:28:25;17;RGBA(0.085, 0.753, 0.055, 0.000);26000,00;5;18000,00;RGBA(0.085, 0.753, 0.055, 0.000);Executed
15:28:26;18;RGBA(0.085, 0.753, 0.055, 0.000);26000,00;5;0,00;RGBA(0.085, 0.753, 0.055, 0.000);Executed
15:28:27;19;RGBA(0.755, 0.055, 0.055, 0.000);26000,00;5;18000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
15:28:27;20;RGBA(0.755, 0.055, 0.055, 0.000);26000,00;5;18000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
15:28:27;21;RGBA(0.755, 0.055, 0.055, 0.000);26000,00;5;0,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
15:28:29;22;RGBA(0.753, 0.055, 0.736, 0.000);26000,00;5;6000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:28:29;23;RGBA(0.753, 0.055, 0.736, 0.000);26000,00;5;18000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:28:29;24;RGBA(0.753, 0.055, 0.736, 0.000);26000,00;5;6000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:28:30;25;RGBA(0.968, 1.000, 0.000, 0.000);26000,00;5;18000,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
15:28:31;26;RGBA(0.968, 1.000, 0.000, 0.000);26000,00;5;0,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
15:28:31;27;RGBA(0.968, 1.000, 0.000, 0.000);26000,00;5;0,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
15:28:32;28;RGBA(0.085, 0.753, 0.055, 0.000);26000,00;5;0,00;RGBA(0.085, 0.753, 0.055, 0.000);Executed
15:28:32;29;RGBA(0.753, 0.055, 0.736, 0.000);18450,00;5;18000,00;RGBA(0.085, 0.753, 0.055, 0.000);Executed
15:28:33;30;RGBA(0.085, 0.753, 0.055, 0.000);26000,00;4;18000,00;RGBA(0.085, 0.753, 0.055, 0.000);Executed
15:28:33;31;RGBA(0.085, 0.753, 0.055, 0.000);26000,00;4;0,00;RGBA(0.085, 0.753, 0.055, 0.000);Executed
15:28:34;32;RGBA(0.969, 0.619, 0.143, 0.000);26000,00;4;0,00;RGBA(0.969, 0.619, 0.143, 0.000);Executed
