Timestamp;MoveID;SelectedColor;Score;FreeSlots;UnblockValue;TargetBus;Status
13:33:55;1;RGBA(0.055, 0.218, 0.753, 0.000);25000,00;5;6000,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
13:33:55;2;RGBA(0.055, 0.218, 0.753, 0.000);25000,00;5;6000,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
13:33:56;3;RGBA(0.055, 0.218, 0.753, 0.000);25000,00;5;6000,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
13:33:57;4;RGBA(0.753, 0.055, 0.736, 0.000);25075,00;5;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
13:33:57;5;RGBA(0.753, 0.055, 0.736, 0.000);25075,00;5;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
13:33:57;6;RGBA(0.753, 0.055, 0.736, 0.000);25075,00;5;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
13:33:58;7;RGBA(0.755, 0.055, 0.055, 0.000);25000,00;5;18000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
13:33:59;8;RGBA(0.755, 0.055, 0.055, 0.000);25075,00;5;18000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
13:33:59;9;RGBA(0.755, 0.055, 0.055, 0.000);25150,00;5;0,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
13:34:00;10;RGBA(0.055, 0.218, 0.753, 0.000);25150,00;5;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
13:34:00;11;RGBA(0.055, 0.218, 0.753, 0.000);25075,00;5;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
13:34:01;12;RGBA(0.055, 0.218, 0.753, 0.000);25000,00;5;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
13:34:02;13;RGBA(0.753, 0.055, 0.736, 0.000);25000,00;5;6000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
13:34:02;14;RGBA(0.085, 0.753, 0.055, 0.000);24525,00;5;18000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
13:34:02;15;RGBA(0.753, 0.055, 0.736, 0.000);25150,00;4;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
13:34:03;16;RGBA(0.753, 0.055, 0.736, 0.000);25075,00;4;6000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
13:34:04;17;RGBA(0.085, 0.753, 0.055, 0.000);25150,00;5;0,00;RGBA(0.085, 0.753, 0.055, 0.000);Executed
13:34:04;18;RGBA(0.085, 0.753, 0.055, 0.000);25000,00;5;0,00;RGBA(0.085, 0.753, 0.055, 0.000);Executed
13:34:05;19;RGBA(0.755, 0.055, 0.055, 0.000);25000,00;5;18000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
13:34:06;20;RGBA(0.755, 0.055, 0.055, 0.000);25075,00;5;18000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
13:34:06;21;RGBA(0.755, 0.055, 0.055, 0.000);25150,00;5;0,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
13:34:07;22;RGBA(0.753, 0.055, 0.736, 0.000);25000,00;5;6000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
13:34:07;23;RGBA(0.753, 0.055, 0.736, 0.000);25000,00;5;18000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
13:34:08;24;RGBA(0.753, 0.055, 0.736, 0.000);25075,00;5;6000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
13:34:09;25;RGBA(0.968, 1.000, 0.000, 0.000);25150,00;5;0,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
13:34:09;26;RGBA(0.968, 1.000, 0.000, 0.000);25150,00;5;0,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
13:34:09;27;RGBA(0.968, 1.000, 0.000, 0.000);25075,00;5;0,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
13:34:11;28;RGBA(0.085, 0.753, 0.055, 0.000);25000,00;5;0,00;RGBA(0.085, 0.753, 0.055, 0.000);Executed
13:34:11;29;RGBA(0.753, 0.055, 0.736, 0.000);18450,00;5;18000,00;RGBA(0.085, 0.753, 0.055, 0.000);Executed
13:34:11;30;RGBA(0.085, 0.753, 0.055, 0.000);25075,00;4;18000,00;RGBA(0.085, 0.753, 0.055, 0.000);Executed
13:34:11;31;RGBA(0.085, 0.753, 0.055, 0.000);25150,00;4;0,00;RGBA(0.085, 0.753, 0.055, 0.000);Executed
13:34:13;32;RGBA(0.969, 0.619, 0.143, 0.000);25150,00;4;0,00;RGBA(0.969, 0.619, 0.143, 0.000);Executed
13:34:13;33;RGBA(0.969, 0.619, 0.143, 0.000);25075,00;4;0,00;RGBA(0.969, 0.619, 0.143, 0.000);Executed
13:34:13;34;RGBA(0.969, 0.619, 0.143, 0.000);25000,00;4;0,00;RGBA(0.969, 0.619, 0.143, 0.000);Executed
13:34:14;35;RGBA(0.753, 0.055, 0.736, 0.000);25225,00;5;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
13:34:15;36;RGBA(0.753, 0.055, 0.736, 0.000);25000,00;5;6000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
13:34:16;37;RGBA(0.968, 1.000, 0.000, 0.000);25225,00;5;0,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
13:34:16;38;RGBA(0.968, 1.000, 0.000, 0.000);25075,00;5;0,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
13:34:16;39;RGBA(0.968, 1.000, 0.000, 0.000);25075,00;5;0,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
13:34:17;40;RGBA(0.755, 0.055, 0.055, 0.000);25150,00;5;18000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
13:34:18;41;RGBA(0.755, 0.055, 0.055, 0.000);25000,00;5;6000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
13:34:18;42;RGBA(0.055, 0.218, 0.753, 0.000);19125,00;5;18000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
13:34:18;43;RGBA(0.755, 0.055, 0.055, 0.000);25300,00;4;6000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
13:34:19;44;RGBA(0.968, 1.000, 0.000, 0.000);25375,00;4;0,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
13:34:20;45;RGBA(0.969, 0.619, 0.143, 0.000);25275,00;4;18000,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
13:34:20;46;RGBA(0.968, 1.000, 0.000, 0.000);25225,00;4;6000,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
13:34:20;47;RGBA(0.969, 0.619, 0.143, 0.000);25275,00;4;18000,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
13:34:21;48;RGBA(0.968, 1.000, 0.000, 0.000);25450,00;4;0,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
13:34:21;49;RGBA(0.968, 1.000, 0.000, 0.000);25450,00;3;0,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
13:34:21;50;RGBA(0.968, 1.000, 0.000, 0.000);25150,00;3;6000,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
13:34:23;51;RGBA(0.969, 0.619, 0.143, 0.000);25300,00;4;0,00;RGBA(0.969, 0.619, 0.143, 0.000);Executed
13:34:23;52;RGBA(0.969, 0.619, 0.143, 0.000);25150,00;4;6000,00;RGBA(0.969, 0.619, 0.143, 0.000);Executed
13:34:24;53;RGBA(0.000, 0.000, 0.000, 0.000);25450,00;4;0,00;RGBA(0.000, 0.000, 0.000, 0.000);Executed
13:34:24;54;RGBA(0.000, 0.000, 0.000, 0.000);25225,00;4;0,00;RGBA(0.000, 0.000, 0.000, 0.000);Executed
13:34:25;55;RGBA(0.000, 0.000, 0.000, 0.000);25225,00;4;0,00;RGBA(0.000, 0.000, 0.000, 0.000);Executed
13:34:25;56;RGBA(0.000, 0.000, 0.000, 0.000);25075,00;4;0,00;RGBA(0.000, 0.000, 0.000, 0.000);Executed
13:34:26;57;RGBA(0.755, 0.055, 0.055, 0.000);25450,00;4;0,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
13:34:26;58;RGBA(0.055, 0.218, 0.753, 0.000);24825,00;4;18000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
13:34:27;59;RGBA(0.055, 0.218, 0.753, 0.000);24825,00;4;18000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
13:34:27;60;RGBA(0.755, 0.055, 0.055, 0.000);25150,00;3;6000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
13:34:27;61;RGBA(0.058, 0.799, 0.659, 0.000);18675,00;3;18000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
13:34:28;62;RGBA(0.755, 0.055, 0.055, 0.000);25300,00;2;0,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
13:34:29;63;RGBA(0.055, 0.218, 0.753, 0.000);25375,00;4;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
13:34:29;64;RGBA(0.055, 0.218, 0.753, 0.000);25375,00;4;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
13:34:29;65;RGBA(0.055, 0.218, 0.753, 0.000);25375,00;4;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
13:34:30;66;RGBA(0.968, 1.000, 0.000, 0.000);25225,00;4;6000,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
13:34:31;67;RGBA(0.968, 1.000, 0.000, 0.000);25150,00;4;0,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
13:34:31;68;RGBA(0.968, 1.000, 0.000, 0.000);25150,00;4;0,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
13:34:31;69;RGBA(0.968, 1.000, 0.000, 0.000);25075,00;4;6000,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
13:34:32;70;RGBA(0.862, 0.583, 0.749, 0.000);25375,00;4;0,00;RGBA(0.862, 0.583, 0.749, 0.000);Executed
13:34:33;71;RGBA(0.862, 0.583, 0.749, 0.000);25300,00;4;0,00;RGBA(0.862, 0.583, 0.749, 0.000);Executed
13:34:33;72;RGBA(0.862, 0.583, 0.749, 0.000);25300,00;4;0,00;RGBA(0.862, 0.583, 0.749, 0.000);Executed
13:34:33;73;RGBA(0.862, 0.583, 0.749, 0.000);25300,00;4;0,00;RGBA(0.862, 0.583, 0.749, 0.000);Executed
13:34:34;74;RGBA(0.862, 0.583, 0.749, 0.000);25300,00;4;0,00;RGBA(0.862, 0.583, 0.749, 0.000);Executed
13:34:34;75;RGBA(0.969, 0.619, 0.143, 0.000);6825,00;4;0,00;RGBA(0.862, 0.583, 0.749, 0.000);Executed
13:34:35;76;RGBA(0.969, 0.619, 0.143, 0.000);25375,00;4;0,00;RGBA(0.969, 0.619, 0.143, 0.000);Executed
