Timestamp;MoveID;SelectedColor;Score;FreeSlots;UnblockValue;TargetBus;Status
16:27:47;1;RGBA(0.055, 0.218, 0.753, 0.000);12000000,00;5;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
16:27:47;2;RGBA(0.753, 0.055, 0.736, 0.000);12000500,00;5;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
16:27:47;3;RGBA(0.055, 0.218, 0.753, 0.000);13250000,00;4;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
16:27:48;4;RGBA(0.055, 0.218, 0.753, 0.000);13250000,00;4;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
16:27:49;5;RGBA(0.753, 0.055, 0.736, 0.000);12000500,00;5;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
16:27:49;6;RGBA(0.753, 0.055, 0.736, 0.000);12000500,00;5;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
16:27:50;7;RGBA(0.755, 0.055, 0.055, 0.000);14500000,00;5;0,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
16:27:50;8;RGBA(0.755, 0.055, 0.055, 0.000);14500500,00;5;0,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
16:27:51;9;RGBA(0.755, 0.055, 0.055, 0.000);12001000,00;5;0,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
16:27:52;10;RGBA(0.055, 0.218, 0.753, 0.000);14500500,00;5;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
16:27:52;11;RGBA(0.055, 0.218, 0.753, 0.000);12001000,00;5;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
16:27:52;12;RGBA(0.055, 0.218, 0.753, 0.000);12000000,00;5;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
16:27:54;13;RGBA(0.085, 0.753, 0.055, 0.000);14500000,00;5;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
16:27:54;14;RGBA(0.753, 0.055, 0.736, 0.000);13250500,00;4;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
16:27:54;15;RGBA(0.753, 0.055, 0.736, 0.000);13250000,00;4;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
16:27:55;16;RGBA(0.085, 0.753, 0.055, 0.000);11300500,00;4;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
16:27:55;17;RGBA(0.085, 0.753, 0.055, 0.000);13801000,00;3;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
