Timestamp;MoveID;SelectedColor;Score;FreeSlots;UnblockValue;TargetBus;Status
16:02:10;1;RGBA(0.055, 0.218, 0.753, 0.000);30000,00;5;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
16:02:11;2;RGBA(0.055, 0.218, 0.753, 0.000);30000,00;5;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
16:02:11;3;RGBA(0.055, 0.218, 0.753, 0.000);30000,00;5;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
16:02:12;4;RGBA(0.753, 0.055, 0.736, 0.000);30100,00;5;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
16:02:12;5;RGBA(0.753, 0.055, 0.736, 0.000);30100,00;5;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
16:02:12;6;RGBA(0.753, 0.055, 0.736, 0.000);30100,00;5;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
16:02:14;7;RGBA(0.755, 0.055, 0.055, 0.000);30000,00;5;20000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
16:02:14;8;RGBA(0.755, 0.055, 0.055, 0.000);30100,00;5;20000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
16:02:14;9;RGBA(0.755, 0.055, 0.055, 0.000);30200,00;5;0,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
16:02:15;10;RGBA(0.055, 0.218, 0.753, 0.000);30200,00;5;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
16:02:16;11;RGBA(0.055, 0.218, 0.753, 0.000);30100,00;5;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
16:02:16;12;RGBA(0.055, 0.218, 0.753, 0.000);30000,00;5;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
16:02:17;13;RGBA(0.085, 0.753, 0.055, 0.000);32600,00;5;20000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
16:02:17;14;RGBA(0.753, 0.055, 0.736, 0.000);30100,00;4;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
16:02:18;15;RGBA(0.085, 0.753, 0.055, 0.000);32500,00;4;20000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
16:02:18;16;RGBA(0.753, 0.055, 0.736, 0.000);30200,00;3;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
16:02:18;17;RGBA(0.753, 0.055, 0.736, 0.000);30000,00;3;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
16:02:19;18;RGBA(0.085, 0.753, 0.055, 0.000);30200,00;5;0,00;RGBA(0.085, 0.753, 0.055, 0.000);Executed
16:02:21;19;RGBA(0.755, 0.055, 0.055, 0.000);30000,00;5;20000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
16:02:21;20;RGBA(0.755, 0.055, 0.055, 0.000);30100,00;5;20000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
16:02:21;21;RGBA(0.755, 0.055, 0.055, 0.000);30200,00;5;0,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
16:02:22;22;RGBA(0.753, 0.055, 0.736, 0.000);30000,00;5;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
