Timestamp;MoveID;SelectedColor;Score;FreeSlots;UnblockValue;TargetBus;Status
15:23:17;1;RGBA(0.055, 0.218, 0.753, 0.000);26000,00;5;6000,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
15:23:17;2;RGBA(0.055, 0.218, 0.753, 0.000);26000,00;5;6000,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
15:23:18;3;RGBA(0.055, 0.218, 0.753, 0.000);26000,00;5;6000,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
15:23:19;4;RGBA(0.753, 0.055, 0.736, 0.000);26000,00;5;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:23:19;5;RGBA(0.753, 0.055, 0.736, 0.000);26000,00;5;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:23:19;6;RGBA(0.753, 0.055, 0.736, 0.000);26000,00;5;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:23:20;7;RGBA(0.755, 0.055, 0.055, 0.000);26000,00;5;18000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
15:23:21;8;RGBA(0.755, 0.055, 0.055, 0.000);26000,00;5;18000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
15:23:21;9;RGBA(0.755, 0.055, 0.055, 0.000);26000,00;5;0,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
15:23:22;10;RGBA(0.055, 0.218, 0.753, 0.000);26000,00;5;18000,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
15:23:23;11;RGBA(0.055, 0.218, 0.753, 0.000);26000,00;5;18000,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
15:23:23;12;RGBA(0.055, 0.218, 0.753, 0.000);26000,00;5;0,00;RGBA(0.055, 0.218, 0.753, 0.000);Executed
15:23:24;13;RGBA(0.753, 0.055, 0.736, 0.000);26000,00;5;6000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:23:24;14;RGBA(0.085, 0.753, 0.055, 0.000);24525,00;5;18000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:23:25;15;RGBA(0.753, 0.055, 0.736, 0.000);26000,00;4;6000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:23:25;16;RGBA(0.753, 0.055, 0.736, 0.000);26000,00;4;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:23:26;17;RGBA(0.085, 0.753, 0.055, 0.000);26000,00;5;18000,00;RGBA(0.085, 0.753, 0.055, 0.000);Executed
15:23:26;18;RGBA(0.085, 0.753, 0.055, 0.000);26000,00;5;0,00;RGBA(0.085, 0.753, 0.055, 0.000);Executed
15:23:28;19;RGBA(0.755, 0.055, 0.055, 0.000);26000,00;5;18000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
15:23:28;20;RGBA(0.755, 0.055, 0.055, 0.000);26000,00;5;18000,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
15:23:28;21;RGBA(0.755, 0.055, 0.055, 0.000);26000,00;5;0,00;RGBA(0.755, 0.055, 0.055, 0.000);Executed
15:23:29;22;RGBA(0.753, 0.055, 0.736, 0.000);26000,00;5;6000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:23:30;23;RGBA(0.753, 0.055, 0.736, 0.000);26000,00;5;18000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:23:30;24;RGBA(0.753, 0.055, 0.736, 0.000);26000,00;5;6000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:23:31;25;RGBA(0.968, 1.000, 0.000, 0.000);26000,00;5;18000,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
15:23:31;26;RGBA(0.968, 1.000, 0.000, 0.000);26000,00;5;0,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
15:23:32;27;RGBA(0.968, 1.000, 0.000, 0.000);26000,00;5;0,00;RGBA(0.968, 1.000, 0.000, 0.000);Executed
15:23:33;28;RGBA(0.085, 0.753, 0.055, 0.000);26000,00;5;0,00;RGBA(0.085, 0.753, 0.055, 0.000);Executed
15:23:33;29;RGBA(0.753, 0.055, 0.736, 0.000);18450,00;5;18000,00;RGBA(0.085, 0.753, 0.055, 0.000);Executed
15:23:34;30;RGBA(0.085, 0.753, 0.055, 0.000);26000,00;4;18000,00;RGBA(0.085, 0.753, 0.055, 0.000);Executed
15:23:34;31;RGBA(0.085, 0.753, 0.055, 0.000);26000,00;4;0,00;RGBA(0.085, 0.753, 0.055, 0.000);Executed
15:23:35;32;RGBA(0.969, 0.619, 0.143, 0.000);26000,00;4;0,00;RGBA(0.969, 0.619, 0.143, 0.000);Executed
15:23:35;33;RGBA(0.969, 0.619, 0.143, 0.000);26000,00;4;18000,00;RGBA(0.969, 0.619, 0.143, 0.000);Executed
15:23:36;34;RGBA(0.969, 0.619, 0.143, 0.000);26000,00;4;0,00;RGBA(0.969, 0.619, 0.143, 0.000);Executed
15:23:37;35;RGBA(0.753, 0.055, 0.736, 0.000);26000,00;5;6000,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
15:23:37;36;RGBA(0.753, 0.055, 0.736, 0.000);26000,00;5;0,00;RGBA(0.753, 0.055, 0.736, 0.000);Executed
